DATE,HOUSE #,STREET,ADDRESS,CITY,STATE,OVER FLOW,NOT OUT,NOT AT CURB,DETAILS,,
12/7/2018,5801,OUTER DR,5801 OUTER DR,Knoxville,TN,,x,,,,
12/7/2018,5831,SOLAR DR,5831 SOLAR DR,Knoxville,TN,x,,,extra ,,
12/7/2018,5913,WICHITA DR,5913 WICHITA DR,Knoxville,TN,,x,,,,
12/7/2018,5963,ROUND HILL LN,5963 ROUND HILL LN,Knoxville,TN,,x,,,,
12/7/2018,6020,FOUNTAIN RD,6020 FOUNTAIN RD,Knoxville,TN,,x,,,,
12/7/2018,6113,WESTMEADE RD,6113 WESTMEADE RD,Knoxville,TN,,x,,,,
12/7/2018,6264,VANDEMERE DR,6264 VANDEMERE DR,Knoxville,TN,x,,,,,
12/7/2018,6508,JUNE ST,6508 JUNE ST,Knoxville,TN,,x,,,,
12/7/2018,6701,CHIMNEY SWEEP DR,6701 CHIMNEY SWEEP DR,Knoxville,TN,,x,,,,
12/7/2018,6827,AVENSONG LN,6827 AVENSONG LN,Knoxville,TN,,x,,,,
12/7/2018,7011,ROCKINGHAM DR,7011 ROCKINGHAM DR,Knoxville,TN,,,x,,,
12/7/2018,7112,STOCKTON DR,7112 STOCKTON DR,Knoxville,TN,,x,,,,
12/7/2018,7220,COLERIDGE DR,7220 COLERIDGE DR,Knoxville,TN,,x,,,,
12/7/2018,7336,LONG SHOT LN,7336 LONG SHOT LN,Knoxville,TN,,x,,,,
12/7/2018,7518,CHATHAM CIR,7518 CHATHAM CIR,Knoxville,TN,,x,,,,
12/7/2018,7712,LUSCOMBE DR,7712 LUSCOMBE DR,Knoxville,TN,x,,,couch ,,
12/7/2018,7909,GLEASON DR,7909 GLEASON DR,Knoxville,TN,,X,,,,
12/7/2018,8021,CHESTERFIELD DR,8021 CHESTERFIELD DR,Knoxville,TN,,x,,,,
12/7/2018,8237,CORTELAND DR,8237 CORTELAND DR,Knoxville,TN,,x,,,,
12/7/2018,2009 C,BELLE TERRA RD,2009 C BELLE TERRA RD,Knoxville,TN,,x,,,,
12/8/2018,112,HERRON DR,112 HERRON DR,Knoxville,TN,,x,,,,
12/8/2018,124,EAST GLENWOOD AVE,124 EAST GLENWOOD AVE,Knoxville,TN,,x,,,,
12/8/2018,200,COLONIAL DR,200 COLONIAL DR,Knoxville,TN,,X,,,,
12/8/2018,207,E OKLAHOMA AVE,207 E OKLAHOMA AVE,Knoxville,TN,x,,,,,
12/8/2018,215,E GLENWOOD AVE,215 E GLENWOOD AVE,Knoxville,TN,,x,,,,
12/8/2018,225,MOUNT DAVID DR,225 MOUNT DAVID DR,Knoxville,TN,x,,,clean out pile,,
12/8/2018,300,W OLDHAM AVE,300 W OLDHAM AVE,Knoxville,TN,,x,,,,
12/8/2018,308,DOUGLAS AVE,308 DOUGLAS AVE,Knoxville,TN,,x,,,,
12/8/2018,317,BONA RD,317 BONA RD,Knoxville,TN,,x,,,,
12/8/2018,345,CEDAR AVE,345 CEDAR AVE,Knoxville,TN,x,,,,,
12/8/2018,409,DURBIN DR,409 DURBIN DR,Knoxville,TN,,x,,,,
12/8/2018,420,FARRAGUT AVE,420 FARRAGUT AVE,Knoxville,TN,x,,,,,
12/8/2018,445,SCENIC DR ,445 SCENIC DR ,Knoxville,TN,,x,,,,
12/8/2018,506,GLEN IVES WAY,506 GLEN IVES WAY,Knoxville,TN,,x,,,,
12/8/2018,518,FARRAGUT AVE,518 FARRAGUT AVE,Knoxville,TN,,x,,,,
12/8/2018,601,BALMORAL LN,601 BALMORAL LN,Knoxville,TN,,x,,,,
12/8/2018,614,CHICKAMAUGA AVE,614 CHICKAMAUGA AVE,Knoxville,TN,,X,,,,
12/8/2018,700,FOREST HILLS BLVD,700 FOREST HILLS BLVD,Knoxville,TN,,x,,,,
12/8/2018,711,GRATZ ST,711 GRATZ ST,Knoxville,TN,,,,,,
12/8/2018,724,GREENMEADOWS DR,724 GREENMEADOWS DR,Knoxville,TN,,x,,,,
12/8/2018,800,E CHURCHWELL AVE,800 E CHURCHWELL AVE,Knoxville,TN,,x,,,,
12/8/2018,811,DEERY ST,811 DEERY ST,Knoxville,TN,,x,,,,
12/8/2018,835,VIRGINIA AVE ,835 VIRGINIA AVE ,Knoxville,TN,,x,,,,
12/8/2018,909,HAYSLOPE DR,909 HAYSLOPE DR,Knoxville,TN,,x,,,,
12/8/2018,927,WOODSIDE ST,927 WOODSIDE ST,Knoxville,TN,,x,,carpet not cut,,
12/8/2018,1002,E NOKOMIS CIR,1002 E NOKOMIS CIR,Knoxville,TN,,,,,,
12/8/2018,1016,EAST NOKOMIS CIR,1016 EAST NOKOMIS CIR,Knoxville,TN,,x,,,,
12/8/2018,1035,WIND HILL CIR,1035 WIND HILL CIR,Knoxville,TN,,x,,,,
12/8/2018,1108,LUTTRELL ST,1108 LUTTRELL ST,Knoxville,TN,,,,toilet at st,,
12/8/2018,1120,BRADSHAW GARDEN DR,1120 BRADSHAW GARDEN DR,Knoxville,TN,,,,,,
12/8/2018,1147,SEVIER AVENUE ,1147 SEVIER AVENUE ,Knoxville,TN,,x,,,,
12/8/2018,1212,RYAN PL,1212 RYAN PL,Knoxville,TN,,x,,,,
12/8/2018,1238,E MOODY AVE,1238 E MOODY AVE,Knoxville,TN,,x,,,,
12/8/2018,1309,RALEIGH AVE,1309 RALEIGH AVE,Knoxville,TN,,,,between two mail boxes,,
12/8/2018,1324,LIBERTY ST,1324 LIBERTY ST,Knoxville,TN,,x,,,,
12/8/2018,1408,HOLMAN RD,1408 HOLMAN RD,Knoxville,TN,,x ,,,,
12/8/2018,1425,FRANCIS STATION DR,1425 FRANCIS STATION DR,Knoxville,TN,,x,,,,
12/8/2018,1509,HOLMAN RD,1509 HOLMAN RD,Knoxville,TN,,x ,,,,
12/8/2018,1534,BRANSON AVE,1534 BRANSON AVE,Knoxville,TN,x ,,,,,
12/8/2018,1611,FREMONT PL,1611 FREMONT PL,Knoxville,TN,,x,,,,
12/8/2018,1632,N HILLS BLVD,1632 N HILLS BLVD,Knoxville,TN,,x ,,,,
12/8/2018,1708,EAST GLENWOOD AVE,1708 EAST GLENWOOD AVE,Knoxville,TN,x ,,,,,
12/8/2018,1720,EIGHTH AVE,1720 EIGHTH AVE,Knoxville,TN,,x ,,,,
12/8/2018,1801,BROWN AVE,1801 BROWN AVE,Knoxville,TN,,x ,,,,
12/8/2018,1825,WONDERLAND LN,1825 WONDERLAND LN,Knoxville,TN,,x,,,,
12/8/2018,1909,PLEASANT VIEW RD,1909 PLEASANT VIEW RD,Knoxville,TN,,x,,,,
12/8/2018,1927,DANDRIDGE AVE ,1927 DANDRIDGE AVE ,Knoxville,TN,x ,,,,,
12/8/2018,2003,CHEROKEE BLVD,2003 CHEROKEE BLVD,Knoxville,TN,x ,,,,,
12/8/2018,2018,MCCROSKEY AVE,2018 MCCROSKEY AVE,Knoxville,TN,,x ,,,,
12/8/2018,2100,HIGHLAND DR,2100 HIGHLAND DR,Knoxville,TN,,x,,,,
12/8/2018,2114,FLAGLER RD,2114 FLAGLER RD,Knoxville,TN,,x ,,,,
12/8/2018,2144,ISLAND HOME BLVD,2144 ISLAND HOME BLVD,Knoxville,TN,x ,,,,,
12/8/2018,2212,SUN VALLEY RD,2212 SUN VALLEY RD,Knoxville,TN,x ,,,,,
12/8/2018,2234,ISLAND HOME BLVD,2234 ISLAND HOME BLVD,Knoxville,TN,x ,,,,,
12/8/2018,2306,WHEELER ST,2306 WHEELER ST,Knoxville,TN,,x ,,,,
12/8/2018,104,LAPSLEY PL,104 LAPSLEY PL,Knoxville,TN,,x,,,,
12/8/2018,2377,SUNNYWOOD LN,2377 SUNNYWOOD LN,Knoxville,TN,x ,,,,,
12/8/2018,2419,HIGHLAND DR,2419 HIGHLAND DR,Knoxville,TN,,x,,,,
12/8/2018,2454,AMBER ST,2454 AMBER ST,Knoxville,TN,,x,,,,
12/8/2018,2515,ATCHLEY ST,2515 ATCHLEY ST,Knoxville,TN,,x ,,,,
12/8/2018,2562,LOUISE AVE,2562 LOUISE AVE,Knoxville,TN,,x ,,,,
12/8/2018,2624,BUFFAT MILL RD,2624 BUFFAT MILL RD,Knoxville,TN,x ,,,trash on ground ,,
12/8/2018,2711,PERSHING ST,2711 PERSHING ST,Knoxville,TN,,x,,,,
12/8/2018,2805,PEACHTREE ST,2805 PEACHTREE ST,Knoxville,TN,,,,two city can and cars blocking toters,,
12/8/2018,2832,GIBBS DR,2832 GIBBS DR,Knoxville,TN,,x,,,,
12/8/2018,2911,DAVIS ST,2911 DAVIS ST,Knoxville,TN,x ,,,,,
12/8/2018,2933,BUFFAT MILL RD,2933 BUFFAT MILL RD,Knoxville,TN,x ,,,toilet ,,
12/8/2018,3020,GIBBS DR,3020 GIBBS DR,Knoxville,TN,,x ,,,,
12/8/2018,3105,GLADSTONE LN,3105 GLADSTONE LN,Knoxville,TN,x ,,,bager ,,
12/8/2018,3117,CONNER DR,3117 CONNER DR,Knoxville,TN,,x ,,,,
12/8/2018,3201,ASHLAND AVE,3201 ASHLAND AVE,Knoxville,TN,,x,,,,
12/8/2018,3221,AVONDALE AVE ,3221 AVONDALE AVE ,Knoxville,TN,,x,,,,
12/8/2018,3309,GODFREY ST,3309 GODFREY ST,Knoxville,TN,x,,,apt 1134,,
12/8/2018,3345,MIDWAY ST,3345 MIDWAY ST,Knoxville,TN,,x,,,,
12/8/2018,3417,OAK GROVE ST,3417 OAK GROVE ST,Knoxville,TN,x,,,,,
12/8/2018,3509,ANDREW PL,3509 ANDREW PL,Knoxville,TN,,x,,,,
12/8/2018,3608,CHERRYLOG RD,3608 CHERRYLOG RD,Knoxville,TN,,x,,,,
12/8/2018,3708,MCDONALD RD,3708 MCDONALD RD,Knoxville,TN,,x ,,,,
12/8/2018,3807,KNOTT AVE,3807 KNOTT AVE,Knoxville,TN,,x,,,,
12/8/2018,3845,GLENFIELD DR,3845 GLENFIELD DR,Knoxville,TN,,x,,,,
12/8/2018,3923,MARTIN MILL PIKE,3923 MARTIN MILL PIKE,Knoxville,TN,x ,,,,,
12/8/2018,4013,ELDERWOOD RD,4013 ELDERWOOD RD,Knoxville,TN,,x ,,,,
12/8/2018,4104,OAKSTONE LN,4104 OAKSTONE LN,Knoxville,TN,,x,,,,
12/8/2018,4132,ABERCORN RD,4132 ABERCORN RD,Knoxville,TN,,x,,,,
12/8/2018,4209,ANGOLA RD,4209 ANGOLA RD,Knoxville,TN,,x,,,,
12/8/2018,4244,HOLLOWAY DR,4244 HOLLOWAY DR,Knoxville,TN,x,,,tv stand ,,
12/8/2018,4310,BUFFAT MILL RD,4310 BUFFAT MILL RD,Knoxville,TN,,x ,,,,
12/8/2018,4333,DEERFIELD RD,4333 DEERFIELD RD,Knoxville,TN,,x,,,,
12/8/2018,4412,CYPRESS LN,4412 CYPRESS LN,Knoxville,TN,,x,,,,
12/8/2018,4501,SHAMUS WAY,4501 SHAMUS WAY,Knoxville,TN,x,,,ex personal can and couch ,,
12/8/2018,4576,HOLSTON DR,4576 HOLSTON DR,Knoxville,TN,,x,,,,
12/8/2018,4619,UPCHURCH RD,4619 UPCHURCH RD,Knoxville,TN,,x,,,,
12/8/2018,4714,WEST SUNSET RD,4714 WEST SUNSET RD,Knoxville,TN,,x,,,,
12/8/2018,4808,EDFORD AVE,4808 EDFORD AVE,Knoxville,TN,,x,,,,
12/8/2018,4906,ETHEL LN,4906 ETHEL LN,Knoxville,TN,x,,,,,
12/8/2018,5000,ELIZABETH RD,5000 ELIZABETH RD,Knoxville,TN,x,,,,,
12/8/2018,5024,HEDGEWOOD RD,5024 HEDGEWOOD RD,Knoxville,TN,x,,,,,
12/8/2018,5116,BRIERCLIFF RD,5116 BRIERCLIFF RD,Knoxville,TN,,x,,,,
12/8/2018,5210,MCINTYRE RD,5210 MCINTYRE RD,Knoxville,TN,,x,,,,
12/8/2018,5303,HOLSTON DR,5303 HOLSTON DR,Knoxville,TN,,x,,,,
12/8/2018,5326,LANCE DR,5326 LANCE DR,Knoxville,TN,,x,,,,
12/8/2018,5410,LYNNDELL RD,5410 LYNNDELL RD,Knoxville,TN,,x,,,,
12/8/2018,5500,MAYFIELD RD,5500 MAYFIELD RD,Knoxville,TN,x,,,,,
12/8/2018,5514,S BRISCOE CIR,5514 S BRISCOE CIR,Knoxville,TN,,x,,,,
12/8/2018,5608,MALMSBURY RD,5608 MALMSBURY RD,Knoxville,TN,,x,,,,
12/8/2018,5640,KENTWOOD RD,5640 KENTWOOD RD,Knoxville,TN,,x,,,,
12/8/2018,5711,WALDEN DR,5711 WALDEN DR,Knoxville,TN,,x,,,,
12/8/2018,5801,PINE NEEDLE LN,5801 PINE NEEDLE LN,Knoxville,TN,,x,,,,
12/8/2018,5831,WILKESBORO LN,5831 WILKESBORO LN,Knoxville,TN,x,,,,,
12/8/2018,5913,WINDTRACE LN,5913 WINDTRACE LN,Knoxville,TN,x, ,,,,
12/8/2018,5963,WARRENPARK LN,5963 WARRENPARK LN,Knoxville,TN,,x,,,,
12/8/2018,6020,GLENMAY DR,6020 GLENMAY DR,Knoxville,TN,,x,,,,
12/8/2018,6113,BILL MURRAY LN,6113 BILL MURRAY LN,Knoxville,TN,,x,,,,
12/8/2018,6265,VANDEMERE DR,6265 VANDEMERE DR,Knoxville,TN,,x,,,,
12/8/2018,6509,ELLESMERE DR,6509 ELLESMERE DR,Knoxville,TN,,x,,,,
12/8/2018,6701,CREEKHEAD DR,6701 CREEKHEAD DR,Knoxville,TN,,x,,,,
12/8/2018,6827,DORCHESTER DR,6827 DORCHESTER DR,Knoxville,TN,x,,,"no city toter out, took builk but not bags of trash ",,
12/8/2018,7011,S NORTHSHORE DR,7011 S NORTHSHORE DR,Knoxville,TN,,x,,,,
12/8/2018,7112,STONE MILL DR,7112 STONE MILL DR,Knoxville,TN,,x,,,,
12/8/2018,7220,LAWFORD RD,7220 LAWFORD RD,Knoxville,TN,,x,,,,
12/8/2018,7336,TOXAWAY DR,7336 TOXAWAY DR,Knoxville,TN,,x,,,,
12/8/2018,7518,GRANDA DR,7518 GRANDA DR,Knoxville,TN,,x,,,,
12/8/2018,7712,LUXMORE DR,7712 LUXMORE DR,Knoxville,TN,,x,,,,
12/8/2018,7909,HAYDEN DR,7909 HAYDEN DR,Knoxville,TN,,X,,,,
12/8/2018,8021,CORTELAND DR,8021 CORTELAND DR,Knoxville,TN,,x,,,,
12/8/2018,8237,CORTELAND DR,8237 CORTELAND DR,Knoxville,TN,,x,,,,
12/8/2018,2010 B3,BELLE TERRA RD,2010 B3 BELLE TERRA RD,Knoxville,TN,,,,2 cok cans,,
12/9/2018,112,HOLSTON CT,112 HOLSTON CT,Knoxville,TN,,x,,,,
12/9/2018,124,HALE RD,124 HALE RD,Knoxville,TN,,x,,,,
12/9/2018,200,CRAWFORD RD,200 CRAWFORD RD,Knoxville,TN,,X,,,,
12/9/2018,207,E OLDHAM AVE,207 E OLDHAM AVE,Knoxville,TN,x,,,,,
12/9/2018,215,E OKLAHOMA AVE,215 E OKLAHOMA AVE,Knoxville,TN,,x,,,,
12/9/2018,226,CANSLER AVE,226 CANSLER AVE,Knoxville,TN,x,,,,,
12/9/2018,300,WEST END LN,300 WEST END LN,Knoxville,TN,,x,,,,
12/9/2018,308,E QUINCY AVE,308 E QUINCY AVE,Knoxville,TN,,x,,,,
12/9/2018,317,CANSLER AVE,317 CANSLER AVE,Knoxville,TN,,x,,,,
12/9/2018,345,CEDAR AVE,345 CEDAR AVE,Knoxville,TN,,x,,,,
12/9/2018,409,E ANDERSON AVE,409 E ANDERSON AVE,Knoxville,TN,,x,,,,
12/9/2018,420,KENDALL RD,420 KENDALL RD,Knoxville,TN,,x,,,,
12/9/2018,445,CEDAR AVE,445 CEDAR AVE,Knoxville,TN,x,,,,,
12/9/2018,506,GREYSTOKE LN,506 GREYSTOKE LN,Knoxville,TN,x,,,,,
12/9/2018,518,MIDLAKE DR,518 MIDLAKE DR,Knoxville,TN,,x,,,,
12/9/2018,601,CASWELL AVE,601 CASWELL AVE,Knoxville,TN,,x,,,,
12/9/2018,614,LAKE FOREST DR,614 LAKE FOREST DR,Knoxville,TN,,X,,,,
12/9/2018,700,GERTRUDE AVE,700 GERTRUDE AVE,Knoxville,TN,,x,,,,
12/9/2018,711,GREENSBORO WAY,711 GREENSBORO WAY,Knoxville,TN,X,,,,,
12/9/2018,724,HIAWASSEE AVE,724 HIAWASSEE AVE,Knoxville,TN,,x,,,,
12/9/2018,800,E INSKIP DR,800 E INSKIP DR,Knoxville,TN,,x,,,,
12/9/2018,811,ELEANOR ST,811 ELEANOR ST,Knoxville,TN,,x,,,,
12/9/2018,835,MINNESOTA AVE,835 MINNESOTA AVE,Knoxville,TN,,x,,,,
12/9/2018,909,LOVES CREEK RD,909 LOVES CREEK RD,Knoxville,TN,,x,,,,
12/9/2018,927,BANKS AVE,927 BANKS AVE,Knoxville,TN,,x,,,,
12/9/2018,1002,FAIR DR,1002 FAIR DR,Knoxville,TN,x,,,5 rolls of carpet,,
12/9/2018,1016,FARRAGUT AVE,1016 FARRAGUT AVE,Knoxville,TN,x,,,,,
12/9/2018,1035,CEDARHILL RD,1035 CEDARHILL RD,Knoxville,TN,x,,,,,
12/9/2018,1108,MAGNET PL,1108 MAGNET PL,Knoxville,TN,x,,,,,
12/9/2018,1120,BURTON RD,1120 BURTON RD,Knoxville,TN,,x,,,,
12/9/2018,1147,SEVIER AVENUE ,1147 SEVIER AVENUE ,Knoxville,TN,,,,,,
12/9/2018,1212,S CHILHOWEE DR,1212 S CHILHOWEE DR,Knoxville,TN,,x,,,,
12/9/2018,1239,Armstrong Ave,1239 Armstrong Ave,Knoxville,TN,x,,,,,
12/9/2018,1309,ROCKY HILL RD,1309 ROCKY HILL RD,Knoxville,TN,x,,,,,
12/9/2018,1324,MORRELL RD,1324 MORRELL RD,Knoxville,TN,,x,,,,
12/9/2018,1408,LAKELAND DR,1408 LAKELAND DR,Knoxville,TN,,x,,,,
12/9/2018,1425,GRAINGER AVE,1425 GRAINGER AVE,Knoxville,TN,,x,,,,
12/9/2018,1509,MAPLE DR,1509 MAPLE DR,Knoxville,TN,,x ,,,,
12/9/2018,1534,BRANSON AVE,1534 BRANSON AVE,Knoxville,TN,,x,,,,
12/9/2018,1611,GILLESPIE AVE,1611 GILLESPIE AVE,Knoxville,TN,,x,,,,
12/9/2018,1632,PRICE AVE ,1632 PRICE AVE ,Knoxville,TN,x ,,,,,
12/9/2018,1708,EDGEWOOD AVE ,1708 EDGEWOOD AVE ,Knoxville,TN,,x ,,,,
12/9/2018,1720,GARDEN VIEW LN,1720 GARDEN VIEW LN,Knoxville,TN,,x,,,,
12/9/2018,1801,CALHOUN ST,1801 CALHOUN ST,Knoxville,TN,,x ,,,,
12/9/2018,1825,ALLEN AVE,1825 ALLEN AVE,Knoxville,TN,,x,,,,
12/9/2018,1909,RADIANCE DR,1909 RADIANCE DR,Knoxville,TN,,x,,,,
12/9/2018,1927,DANDRIDGE AVE ,1927 DANDRIDGE AVE ,Knoxville,TN,x,,,something got into trash,,
12/9/2018,2003,EDGEWOOD AVE,2003 EDGEWOOD AVE,Knoxville,TN,x ,,,extra can ,,
12/9/2018,2018,N PARK BLVD,2018 N PARK BLVD,Knoxville,TN,,x,,,,
12/9/2018,2100,HOUSTONIA DR,2100 HOUSTONIA DR,Knoxville,TN,x,,,,,
12/9/2018,2114,GARFIELD AVE,2114 GARFIELD AVE,Knoxville,TN,,x ,,,,
12/9/2018,2144,ISLAND HOME BLVD,2144 ISLAND HOME BLVD,Knoxville,TN,,x,,,,
12/9/2018,2212,WOODROW DR,2212 WOODROW DR,Knoxville,TN,,,,couch with bed bugs ,,
12/9/2018,2234,MURRAY DR,2234 MURRAY DR,Knoxville,TN,x,,,bags ,,
12/9/2018,2306,WHITTLE SPRINGS RD,2306 WHITTLE SPRINGS RD,Knoxville,TN,,x ,,,,
12/9/2018,104,MCCAMEY RD,104 MCCAMEY RD,Knoxville,TN,,x,,,,
12/9/2018,2378,SUNNYWOOD LN,2378 SUNNYWOOD LN,Knoxville,TN,,x ,,,,
12/9/2018,2419,LASSIE WAY,2419 LASSIE WAY,Knoxville,TN,,x,,,,
12/9/2018,2454,KENNINGTON RD,2454 KENNINGTON RD,Knoxville,TN,,x,,,,
12/9/2018,2515,AULT RD,2515 AULT RD,Knoxville,TN,,x,,,,
12/9/2018,2562,GLEN MEADOW RD,2562 GLEN MEADOW RD,Knoxville,TN,,x ,,,,
12/9/2018,2624,COPELAND ST,2624 COPELAND ST,Knoxville,TN,,x ,,,,
12/9/2018,2711,SHERIDAN ST,2711 SHERIDAN ST,Knoxville,TN,,x,,,,
12/9/2018,2805,RAMONA AVE,2805 RAMONA AVE,Knoxville,TN,,,,got bulk limit,,
12/9/2018,2832,GREENWAY DR,2832 GREENWAY DR,Knoxville,TN,,x,,,,
12/9/2018,2911,LA VILLAS DR,2911 LA VILLAS DR,Knoxville,TN,x,,,tv and couch ,,
12/9/2018,2933,CONNER DR,2933 CONNER DR,Knoxville,TN,,x ,,,,
12/9/2018,3020,KENILWORTH LN,3020 KENILWORTH LN,Knoxville,TN,,x ,,,,
12/9/2018,3105,INDIGO LN,3105 INDIGO LN,Knoxville,TN,,x ,,,,
12/9/2018,3117,CONNIE RD,3117 CONNIE RD,Knoxville,TN,x,,,ex personal can ,,
12/9/2018,3201,AVONDALE AVE,3201 AVONDALE AVE,Knoxville,TN,,x ,,,,
12/9/2018,3221,BORIGHT DR,3221 BORIGHT DR,Knoxville,TN,,,,broken wheels ,,
12/9/2018,3309,GODFREY ST,3309 GODFREY ST,Knoxville,TN,x,,,apt 1155,,
12/9/2018,3345,KENILWORTH DR,3345 KENILWORTH DR,Knoxville,TN,,x,,,,
12/9/2018,3418,BELLGREEN LN,3418 BELLGREEN LN,Knoxville,TN,,x,,,,
12/9/2018,3509,ARGYLE DR ,3509 ARGYLE DR ,Knoxville,TN,,,,remode / 2 personal cans,,
12/9/2018,3608,DECATUR DR,3608 DECATUR DR,Knoxville,TN,,x,,,,
12/9/2018,3708,TERRACE VIEW DR,3708 TERRACE VIEW DR,Knoxville,TN,,,,not bagged,,
12/9/2018,3807,NATHANIEL RD,3807 NATHANIEL RD,Knoxville,TN,,,x,,,
12/9/2018,3845,SEQUOYAH AVE,3845 SEQUOYAH AVE,Knoxville,TN,,x,,,,
12/9/2018,3924,ABERCORN RD,3924 ABERCORN RD,Knoxville,TN,,x ,,,,
12/9/2018,4013,OAKLAND DR,4013 OAKLAND DR,Knoxville,TN,x ,,,,,
12/9/2018,4105,BARBARA DR,4105 BARBARA DR,Knoxville,TN,,x,,,,
12/9/2018,4132,DEER CREEK DR,4132 DEER CREEK DR,Knoxville,TN,,x,,,,
12/9/2018,4209,CHINKAPIN LN,4209 CHINKAPIN LN,Knoxville,TN,,x,,,,
12/9/2018,4245,ALTA VISTA WAY,4245 ALTA VISTA WAY,Knoxville,TN,,x,,,,
12/9/2018,4310,FULTON DR,4310 FULTON DR,Knoxville,TN,,x,,,,
12/9/2018,4333,LAMOUR DR,4333 LAMOUR DR,Knoxville,TN,,x,,,,
12/9/2018,4412,EXEMOUTH DR,4412 EXEMOUTH DR,Knoxville,TN,,x,,,,
12/9/2018,4501,SHANE LN,4501 SHANE LN,Knoxville,TN,,x,,,,
12/9/2018,4576,HOLSTON DR,4576 HOLSTON DR,Knoxville,TN,,x,,,,
12/9/2018,4619,CHAMBLISS AVE,4619 CHAMBLISS AVE,Knoxville,TN,,x,,,,
12/9/2018,4714,ELM VIEW DR,4714 ELM VIEW DR,Knoxville,TN,,x,,,,
12/9/2018,4808,ELMVIEW DR,4808 ELMVIEW DR,Knoxville,TN,,x,,,,
12/9/2018,4906,FENNEL RD,4906 FENNEL RD,Knoxville,TN,,,,fiberglass tube ,,
12/9/2018,5000,FENNEL RD,5000 FENNEL RD,Knoxville,TN,x,,,sofa ,,
12/9/2018,5024,HEDGEWOOD RD ,5024 HEDGEWOOD RD ,Knoxville,TN,,,x,blocked by car ,,
12/9/2018,5116,CAMELIA RD,5116 CAMELIA RD,Knoxville,TN,,x,,,,
12/9/2018,5210,MONTROSE RD,5210 MONTROSE RD,Knoxville,TN,,x,,,,
12/9/2018,5303,MOHAWK DR,5303 MOHAWK DR,Knoxville,TN,x,,,,,
12/9/2018,5326,LAVESTA DR,5326 LAVESTA DR,Knoxville,TN,,x,,,,
12/9/2018,5410,MAGAZINE RD,5410 MAGAZINE RD,Knoxville,TN,,x,,,,
12/9/2018,5500,MAYWOOD RD,5500 MAYWOOD RD,Knoxville,TN,,x,,,,
12/9/2018,5514,WIL-LOYD RD,5514 WIL-LOYD RD,Knoxville,TN,,x,,,,
12/9/2018,5608,MAY APPLE DR ,5608 MAY APPLE DR ,Knoxville,TN,x,,,,,
12/9/2018,5641,CROOKED PINE LN,5641 CROOKED PINE LN,Knoxville,TN,,x,,,,
12/9/2018,5711,ASTER RD,5711 ASTER RD,Knoxville,TN,,x,,,,
12/9/2018,5801,SHELLEY DR,5801 SHELLEY DR,Knoxville,TN,,x,,,,
12/9/2018,5831,WINDTREE LN,5831 WINDTREE LN,Knoxville,TN,,x,,,,
12/9/2018,5913,WOODED ACRES DR,5913 WOODED ACRES DR,Knoxville,TN,,x,,,,
12/9/2018,5963,WESTMERE DR,5963 WESTMERE DR,Knoxville,TN,,x,,,,
12/9/2018,6020,MORNING GLORY PL,6020 MORNING GLORY PL,Knoxville,TN,,x,,,,
12/9/2018,6113,CREEKHEAD DR,6113 CREEKHEAD DR,Knoxville,TN,,x,,,,
12/9/2018,6300,BEEHIVE LN,6300 BEEHIVE LN,Knoxville,TN,,x,,,,
12/9/2018,6509,S NORTHSHORE DR,6509 S NORTHSHORE DR,Knoxville,TN,,x,,,,
12/9/2018,6701,ELLESMERE DR,6701 ELLESMERE DR,Knoxville,TN,,x,,,,
12/9/2018,6828,AVENSONG LN,6828 AVENSONG LN,Knoxville,TN,,x,,,,
12/9/2018,7011,SHERWOOD DR,7011 SHERWOOD DR,Knoxville,TN,,x,,,,
12/9/2018,7112,WELLINGTON DR,7112 WELLINGTON DR,Knoxville,TN,,x,,,,
12/9/2018,7221,ALLISON WAY,7221 ALLISON WAY,Knoxville,TN,,x,,,,
12/9/2018,7336,LONG SHOT LN,7336 LONG SHOT LN,Knoxville,TN,,x,,,,
12/9/2018,7518,BELLINGHAM DR,7518 BELLINGHAM DR,Knoxville,TN,,x,,,,
12/9/2018,7712,WILMINGTON DR,7712 WILMINGTON DR,Knoxville,TN,,x,,,,
12/9/2018,7909,LIVINGSTON DR,7909 LIVINGSTON DR,Knoxville,TN,,X,,,,
12/9/2018,8021,GLEASON DR,8021 GLEASON DR,Knoxville,TN,,x,,,,
12/9/2018,8240,CORTELAND DR,8240 CORTELAND DR,Knoxville,TN,,x,,,,
12/9/2018,2010 B3,BELLE TERRA RD,2010 B3 BELLE TERRA RD,Knoxville,TN,,x,,,,
12/10/2018,112,LAKE VIEW DR,112 LAKE VIEW DR,Knoxville,TN,,x,,,,
12/10/2018,124,JUDITH DR ,124 JUDITH DR ,Knoxville,TN,,x,,,,
12/10/2018,200,Dalton Place Way,200 Dalton Place Way,Knoxville,TN,,X,,,,
12/10/2018,207,E QUINCY AVE,207 E QUINCY AVE,Knoxville,TN,x,,,,,
12/10/2018,215,E OLDHAM AVE,215 E OLDHAM AVE,Knoxville,TN,,x,,,,
12/10/2018,226,DOUGHTY DR,226 DOUGHTY DR,Knoxville,TN,x,,,,,
12/10/2018,300,WOODLAWN PIKE,300 WOODLAWN PIKE,Knoxville,TN,,x,,,,
12/10/2018,308,E SCOTT AVE,308 E SCOTT AVE,Knoxville,TN,x,,,,,
